designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_visibility_periods_used,rv_chisq_pvalue,rv_time_duration,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
Gaia DR3 4054221429781545216,4054221429781545216,265.048542019266,-32.24634578496173,0.37235227661085235,-1.8715222865063332,-6.123370534945663,1.0302825,20.568335,21.952232,18.952152,3.00008,1.3838978,1.6161823,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221429781561216,4054221429781561216,265.04168415275586,-32.24550532646417,-1.0988391799700292,-0.6422122300045758,-5.467907000937743,1.0205804,20.457668,21.498922,19.075344,2.4235783,1.041254,1.3823242,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221429781561600,4054221429781561600,265.04808194983366,-32.24184961359111,0.6937900766195015,-5.362219673554598,0.5749131578092839,1.0450394,,,19.344063,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221429781583488,4054221429781583488,265.04500458127876,-32.23758458773673,1.432728237653261,-6.633898451685993,-7.327323789471093,1.1272777,20.37987,21.831892,18.764658,3.067234,1.4520226,1.6152115,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221429781584640,4054221429781584640,265.039427551727,-32.24037347080242,,,,,20.732298,,19.356932,,,1.3753662,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221429782115712,4054221429782115712,265.04297897931406,-32.24113335177014,,,,,20.848917,22.751518,19.617163,3.1343555,1.9026012,1.2317543,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221429782117248,4054221429782117248,265.04099843948956,-32.23972534887051,,,,,,,20.382616,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221429782168448,4054221429782168448,265.0433904449974,-32.25319549067609,2.8194373280291267,-2.193204887293,-5.008515843821142,1.0650034,20.374304,20.441853,18.46523,1.9766216,0.06754875,1.9090729,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221429793371904,4054221429793371904,265.0474429796621,-32.252241846593414,1.3360243361021142,-1.9259697283199397,-16.480693508475486,1.7105405,18.217924,19.068396,16.921503,2.1468925,0.8504715,1.296421,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 4054221429793378944,4054221429793378944,265.04972399252256,-32.24412465239346,0.7298972467739134,-2.0216641083090248,-3.984360896771117,0.9986267,16.119017,17.005138,15.172544,1.8325949,0.88612175,0.9464731,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,8688.5625,4.2654,0.3072,1699.18,3.9344,3.2107,1.756
Gaia DR3 4054221429793380096,4054221429793380096,265.04606096935254,-32.246942958592115,,,,,20.741945,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221429793388544,4054221429793388544,265.0404401535879,-32.245092008880754,0.8336769737943414,-3.6222123578897056,-16.235658560190377,1.0105203,16.139793,16.973862,15.234109,1.7397528,0.8340683,0.9056845,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5084.079,4.2605,-1.3637,851.6556,1.8356,1.4031,0.7725
Gaia DR3 4054221429793572864,4054221429793572864,265.05265448575267,-32.24299965200547,0.44246964353599627,0.02794837608978004,-3.3023019812601904,1.029585,17.582775,19.139849,16.38576,2.7540894,1.5570736,1.1970158,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 4054221459810687616,4054221459810687616,265.0329540079745,-32.243620409627,-3.1803281752655055,-2.626510580537471,-11.63732363894433,1.3624951,19.575787,21.658684,17.811144,3.84754,2.0828972,1.7646427,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221464138059904,4054221464138059904,265.03148650293195,-32.24280658350267,,,,,20.998598,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221464138060032,4054221464138060032,265.0320558878171,-32.24333273521278,,,,,20.150772,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221464138060160,4054221464138060160,265.03171346238827,-32.243120074883215,0.1325445808413409,-1.7752542837020888,-0.4801793043951706,1.0079715,18.346685,20.445316,16.852007,3.5933094,2.098631,1.4946785,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221464141325824,4054221464141325824,265.03086552706236,-32.24407699962831,3.10792202038665,-3.3129254224818956,-4.386630758046044,1.0883956,20.483408,21.661871,19.381023,2.2808475,1.178463,1.1023846,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221494162977920,4054221494162977920,265.04057757262336,-32.235446506168515,2.3951233390874678,-1.4966898744754311,-6.080128061113405,1.023617,17.06455,18.311495,15.948605,2.3628902,1.2469444,1.1159458,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3619.643,4.3982,-0.3007,492.7082,0.9294,0.6219,0.3696
Gaia DR3 4054221494164054912,4054221494164054912,265.03166673520053,-32.23779286211996,0.5177697700828009,-0.11607737540685663,-4.2290224274901025,1.3396914,17.47157,18.432093,16.408308,2.0237846,0.9605236,1.063261,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 4054221494165779072,4054221494165779072,265.03200907586455,-32.23224921585767,0.03554170641946106,-0.8452139052349853,-6.093484479202645,1.1010269,18.288784,21.271255,16.615837,4.6554184,2.9824715,1.6729469,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221494170424192,4054221494170424192,265.0312477143975,-32.236733577993334,2.0316998263818657,-1.9283706138980166,-5.8650189540343565,1.0523647,18.801493,20.488153,17.518192,2.9699612,1.6866608,1.2833004,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,3098.1128,4.9818,0.0327,275.4067,0.2539,0.1543,0.111
Gaia DR3 4054221494170425088,4054221494170425088,265.03133242785515,-32.2332014650209,-0.3081880931103251,-2.6203009243455497,-7.006097146559613,1.1447166,18.916557,21.442669,17.06368,4.3789883,2.5261116,1.8528767,,,,,,,VARIABLE,0,false,false,false,true,false,false,false,,,,,,,
Gaia DR3 4054221494170425600,4054221494170425600,265.0323363495076,-32.23951580087622,0.4851772699457137,-7.414105349077694,-3.3702338704213455,1.2402672,19.64872,21.670427,17.993996,3.6764317,2.0217075,1.6547241,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221494170426368,4054221494170426368,265.0332124862333,-32.229976515585875,-0.12137549444707026,-4.409026941709424,-6.398388185722203,0.99635005,20.32249,19.772316,18.551521,1.2207947,-0.5501747,1.7709694,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221494170427264,4054221494170427264,265.03477376715585,-32.236203809045584,0.20279400980513496,-2.605391186812144,-2.6853688744270166,0.98027676,18.395588,19.739927,17.230328,2.5095997,1.3443394,1.1652603,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3853.92,4.7519,-0.3746,418.0208,2.7688,1.8409,1.0363
Gaia DR3 4054221494170427776,4054221494170427776,265.0354766658451,-32.22552511348982,1.2059480839741181,-4.212203965603041,-6.772971379451429,1.1453794,19.931581,21.930237,18.325752,3.6044846,1.9986553,1.6058292,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221494170428672,4054221494170428672,265.0373576780881,-32.229208131552106,-0.003660074543988666,-2.795566310847277,-2.3775302037071007,1.2196436,20.476444,21.176521,18.94468,2.231842,0.70007706,1.531765,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221494170429440,4054221494170429440,265.0397435993165,-32.23258570131665,-0.7160638648308455,-7.310616626013478,-5.542521965396916,1.086219,20.00523,21.811049,18.382471,3.4285774,1.8058186,1.6227589,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221498497812608,4054221498497812608,265.0313183019037,-32.23865198266509,1.6571126938982745,-5.314148081038445,-4.111541993428359,1.2249928,19.505465,,17.676935,,,1.8285294,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221498497832448,4054221498497832448,265.03314957254196,-32.23100102064447,1.4173617629095223,-2.490185395909553,-12.542508588057483,0.9101817,19.851635,20.88197,18.718046,2.1639233,1.0303345,1.1335888,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221498497834112,4054221498497834112,265.03509537244895,-32.22885724569003,0.2790879062354792,-0.7536846367881396,-3.4022366804974338,1.0027028,17.821135,20.141115,16.402239,3.7388763,2.3199806,1.4188957,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,8075.1704,3.9647,6.0E-4,929.6371,9.3132,6.5063,3.776
Gaia DR3 4054221498498624128,4054221498498624128,265.0405356196598,-32.23157284669739,1.9209548720933398,-3.121888748184307,-3.4056774955308207,0.9795407,19.998507,21.285963,18.625517,2.6604462,1.2874565,1.3729897,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221498498627200,4054221498498627200,265.0380480637097,-32.226803301434664,-0.6821092473585073,-9.044450153540803,-11.31075857084871,1.0103108,19.464523,22.448286,17.741344,4.7069416,2.9837627,1.7231789,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221498501081856,4054221498501081856,265.0353243503947,-32.235481219128474,,,,,20.729307,,18.516565,,,2.2127419,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221498501083136,4054221498501083136,265.0377959221341,-32.23330944710587,,,,,20.812632,21.99949,18.742785,3.2567062,1.1868591,2.069847,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221498501090048,4054221498501090048,265.0327455098658,-32.23349996862513,0.6113416757447746,-0.0835352571637123,-1.3838822175164385,1.1909039,20.192608,21.503252,19.069647,2.4336052,1.3106441,1.122961,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221498501100160,4054221498501100160,265.0359637878164,-32.227372969490226,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221498501105024,4054221498501105024,265.0353714506881,-32.226820690823125,,,,,20.69265,21.729029,18.676733,3.0522957,1.0363789,2.0159168,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221498501597184,4054221498501597184,265.03872041656507,-32.236163222104715,-0.44959531814684506,-3.7905831553498275,-3.844084901487233,1.1453692,,,17.845638,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221498501727104,4054221498501727104,265.0331269707745,-32.23959213920531,,,,,20.68667,20.711582,19.012793,1.6987896,0.02491188,1.6738777,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221498501816320,4054221498501816320,265.03016186219674,-32.23665189306326,,,,,20.831081,22.375086,19.291414,3.0836716,1.5440044,1.5396671,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221498501818752,4054221498501818752,265.03459426958193,-32.23856329246268,,,,,19.74201,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221498501818880,4054221498501818880,265.0348569122798,-32.23833823517936,5.515071464902754,-6.235554087748397,3.594517691753812,1.7257059,19.597921,19.242197,17.78418,1.4580173,-0.35572433,1.8137417,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221498512875648,4054221498512875648,265.03318541493536,-32.24224765563932,0.599157301245084,-2.0911916260339116,-8.79717770018534,1.0439429,15.5167055,16.97965,14.347249,2.6324015,1.462945,1.1694565,-25.12237,4.2460437,12,6,,964.56165,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 4054221498512876672,4054221498512876672,265.0369049640879,-32.23798528376553,2.1322031053199204,-1.7480202908003877,-5.839241351801142,0.866364,9.995114,10.062733,9.85034,0.2123928,0.06761837,0.14477444,-22.211905,4.773072,13,7,0.21836786,386.27924,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 4054221498513052288,4054221498513052288,265.0407912778195,-32.22895397157931,-0.1850044687948619,-1.8566288551543624,-4.29507268112899,0.8920063,18.156464,20.435562,15.926399,4.509163,2.2790985,2.2300644,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 4054221498515145600,4054221498515145600,265.03327965159764,-32.24124403761619,,,,,20.296326,21.641022,18.241665,3.3993568,1.344696,2.0546608,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054221498515160576,4054221498515160576,265.03509152951415,-32.22641883868735,0.7755545936230961,-4.580513332819146,-6.114092786197801,1.1066712,20.52468,,18.358232,,,2.1664467,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222696761286656,4054222696761286656,265.06385666002905,-32.24343377815261,0.7073568188478709,-1.5620966348043979,-6.219928468850875,1.1927508,20.21319,21.22899,18.682049,2.5469418,1.0158005,1.5311413,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222628034315264,4054222628034315264,265.08037710262363,-32.26069852627952,0.27004256015878414,1.2434319877573947,-1.653293380843602,0.9935811,18.411516,19.694471,17.311375,2.3830967,1.2829552,1.1001415,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4056.8848,4.2217,-2.7324,632.5047,2.3236,1.6194,0.8924
Gaia DR3 4054222628034318464,4054222628034318464,265.0729114705274,-32.25792915393579,-4.0871479921063443E-4,-2.03325735107486,-3.576051063934138,1.043969,14.458519,17.986908,12.896512,5.090396,3.528389,1.562007,-22.757229,0.7700379,24,13,,964.4877,NOT_AVAILABLE,0,true,true,false,false,false,false,true,3948.8735,0.651,0.4288,5085.2764,9.9964,5.9226,3.4785
Gaia DR3 4054222628034322816,4054222628034322816,265.07854005364993,-32.2520726683205,-0.30711543240958417,-0.20068099637619402,-1.7909772183665387,1.0770267,18.961079,20.542376,17.648474,2.8939018,1.5812969,1.3126049,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4117.5854,4.1997,-1.5374,627.0725,4.5752,3.0322,1.6929
Gaia DR3 4054222628037127424,4054222628037127424,265.0805657419727,-32.2639070414849,-0.7342824711477132,-5.904930140678834,-8.617123577431574,1.1202666,18.959768,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222628037128192,4054222628037128192,265.07722799399164,-32.257384155115275,0.891924365873485,-0.2851226491796129,-3.5494929921474934,1.1362383,19.018726,20.46409,17.824087,2.6400032,1.445364,1.1946392,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222628037129856,4054222628037129856,265.0672638074152,-32.25513986972642,-0.3313270238400083,-7.573448231317433,-2.7803956731192905,1.2461269,18.736477,22.419584,17.050755,5.3688297,3.6831074,1.6857224,,,,,,,VARIABLE,0,false,false,false,true,false,false,false,,,,,,,
Gaia DR3 4054222628037130880,4054222628037130880,265.0808535285269,-32.252658377019564,0.9017251031151031,-0.45307057356917074,-1.9271951652197634,1.0387282,19.342201,20.910719,18.090551,2.8201675,1.5685177,1.2516499,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222628037131136,4054222628037131136,265.0712817099949,-32.25324305348139,-0.07413621598637489,-3.56548086178668,-4.033060548375302,1.2384464,17.105263,21.067862,15.37926,5.6886015,3.9625988,1.7260027,,,,,,,VARIABLE,0,true,false,false,true,false,false,true,,,,,,,
Gaia DR3 4054222628041813376,4054222628041813376,265.06953005724694,-32.25552655507738,,,,,20.67652,21.60789,19.130629,2.4772606,0.9313698,1.5458908,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222628041816064,4054222628041816064,265.0740807147803,-32.249433486225165,-0.03341717251885165,1.107380765907119,-5.721817150290379,1.1566068,19.383978,21.715874,17.796268,3.9196053,2.3318958,1.5877094,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222628041816448,4054222628041816448,265.0743962052986,-32.26015251674025,-7.83987353607421E-4,-3.7508967768553125,-5.30414989559929,1.170623,19.860695,21.79158,17.98299,3.80859,1.9308853,1.8777046,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222628041819008,4054222628041819008,265.0787157256662,-32.254933661740765,0.2612640807148649,-4.8758053643224235,-6.928609389868576,1.1947119,19.536894,20.72259,17.821352,2.9012375,1.1856956,1.7155418,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222628041820928,4054222628041820928,265.08165230090765,-32.25210684478104,-0.4606942138497381,-3.330920106712839,-5.409982787644669,1.0785395,20.051405,22.120897,18.686884,3.4340134,2.0694923,1.364521,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222628041821568,4054222628041821568,265.082513357496,-32.26116347892221,,,,,21.141378,,19.800676,,,1.340702,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222628041822080,4054222628041822080,265.0829396183622,-32.25478486718416,,,,,20.479418,20.271097,18.9963,1.2747974,-0.20832062,1.483118,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222628041822848,4054222628041822848,265.0842102045891,-32.25811409886903,2.274853476475184,-8.991954639323795,-6.891647534077539,1.1360489,19.721228,22.263075,18.004692,4.258383,2.5418472,1.7165356,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222628048284416,4054222628048284416,265.07285853813426,-32.25596668117954,0.4058910922363247,-0.7051274737889156,-0.4879961583976669,1.1016611,18.490099,19.613632,17.262226,2.351406,1.1235332,1.2278728,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3870.9211,4.2194,-2.1022,476.7881,2.3095,1.5808,0.8686
Gaia DR3 4054222632368912896,4054222632368912896,265.0821285093155,-32.262042269564304,1.031766016737639,-1.01208337943669,-0.17536975097428462,0.9783195,19.776201,21.342304,18.647387,2.6949177,1.566103,1.1288147,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222632368928128,4054222632368928128,265.0852777405254,-32.256803876246984,-0.00785682601819607,-3.52722235792056,-10.109143266818666,1.469904,18.821564,20.574263,17.118525,3.455738,1.7526989,1.7030392,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222632368929920,4054222632368929920,265.0814195822539,-32.25971778936414,0.6457732207537022,-1.0017746978092659,-2.431838115785091,1.0171974,19.977549,21.23942,18.40365,2.8357697,1.2618713,1.5738983,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222632368936704,4054222632368936704,265.0814241748978,-32.25835514161333,-0.986772295004657,-0.49097822890706705,-1.988161343950948,1.260456,20.177767,22.279411,18.429323,3.8500881,2.1016445,1.7484436,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222632368936832,4054222632368936832,265.08078252840806,-32.25895495360232,0.5635673845937118,-1.7215435136933586,-4.086099099165638,0.99719036,19.629303,21.274324,18.328814,2.9455109,1.6450214,1.3004894,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
