source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,has_epoch_photometry,teff_gspphot,mh_gspphot
6083693670092563072,201.2397676512198,-47.45708527990499,1.0400495239585175,-5.601453274457534,-8.896389534893933,1.0443192,20.520819,20.39492,19.630325,0.76459503,-0.12589836,0.8904934,,false,,
6083693670092563712,201.24354845370885,-47.46066182342988,-0.2444171469553722,-3.6554373854639777,-7.165404386761098,1.0609565,20.153568,20.638578,19.542736,1.0958424,0.48501015,0.6108322,,false,,
6083693670092564096,201.24523545727638,-47.46190349684759,-0.5062989828091897,-2.262703777007464,-7.473858665548991,1.0838188,20.143877,20.66905,19.630054,1.0389957,0.5251732,0.51382256,,false,,
6083693670092571008,201.24761091881427,-47.46160106608248,,,,,20.838877,,,,,,,false,,
6083693670092576768,201.24762136328602,-47.45920151627871,0.6921810027569412,-9.842049044569814,-5.027733846328173,0.9380917,20.699217,21.007696,19.931623,1.0760727,0.3084793,0.7675934,,false,,
6083693670092576896,201.24784181360627,-47.4596438957762,,,,,20.83464,21.8187,20.309471,1.5092297,0.9840603,0.5251694,,false,,
6083693670092584448,201.2483204421553,-47.45842177814021,0.31600666649940096,-3.316728260238736,-7.521262184189297,1.0708973,20.345665,20.907267,19.615322,1.2919445,0.56160164,0.73034286,,false,,
6083693670092591872,201.25409240212394,-47.460721340366625,-0.1654476495587823,-2.2430132928470243,-6.129189075660641,1.0441254,20.278954,20.706787,19.728947,0.9778404,0.42783356,0.55000687,,false,,
6083693670092593536,201.249677207653,-47.456011698372656,-2.979989599192611,-3.5324594369698854,-6.406332599072197,1.0941827,20.781881,21.219816,20.115633,1.1041832,0.43793488,0.6662483,,false,,
6083693670092594688,201.251770360216,-47.457512079370794,0.1335161263666521,-4.708157782555075,-7.382713757613049,0.97566193,20.217842,20.496798,19.718723,0.77807426,0.27895546,0.4991188,,false,,
6083693670092596480,201.24679946366493,-47.452616081185056,1.8164519199423308,-2.82011238778468,-6.738706871015754,0.9018722,20.52314,,,,,,,false,,
6083693670092601472,201.25693821847543,-47.45999688985793,,,,,20.703354,20.80341,19.847925,0.9554844,0.100055695,0.8554287,,false,,
6083693670092605696,201.25008349097106,-47.45309361119832,0.57846443109939,-8.36722736258911,-1.7962779052798172,1.0183532,20.436817,21.14632,19.9396,1.2067204,0.7095032,0.49721718,,false,,
6083693670092613632,201.25108616102102,-47.451412308300704,0.930297308896005,-3.667407172873268,-7.155917635714255,0.93610746,20.254944,20.609087,19.51287,1.0962162,0.35414314,0.74207306,,false,,
6083693670092626432,201.25968603855594,-47.45549237784076,-1.2397326681067897,-2.7915866916523946,-7.407757689639404,1.1494302,20.463018,20.72734,19.810999,0.9163418,0.26432228,0.6520195,,false,,
6083713255168362880,201.52294602478278,-47.41808853974348,0.5146223935702062,-2.43575978751785,-6.559298045621187,0.96474075,18.01532,18.081013,17.340164,0.74084854,0.0656929,0.67515564,,false,5612.3413,-3.9509
6083713255168363776,201.52967965211334,-47.41813740226048,0.7463326866997821,-3.983382136791621,-5.809563489307697,1.2153527,18.969185,19.375216,19.623457,-0.24824142,0.40603065,-0.6542721,,false,,
6083713255168367232,201.54153370144192,-47.41818761331927,0.1241575872944088,-2.42436918131947,-6.770127326953476,1.0981985,17.926914,17.79114,16.877724,0.9134159,-0.13577461,1.0491905,,false,,
6083713255168368384,201.5352733701502,-47.417659518351414,0.6223815901523243,-3.4430135581889045,-6.858163800384349,1.1213332,18.206644,17.846312,16.915735,0.9305763,-0.3603325,1.2909088,,false,,
6083713255168368512,201.53512427101262,-47.417947187455034,,,,,18.852001,,,,,,,false,,
6083713255168370432,201.52206814309,-47.41757156771278,,,,,19.200226,,,,,,,false,,
6083713255168370688,201.52406363213274,-47.41723386467289,0.24321244936951264,-3.074648967876361,-6.335324835950792,1.1597878,17.692638,17.747704,16.947632,0.8000717,0.055065155,0.74500656,,false,5743.3374,-4.0862
6083713255168370816,201.5237391149845,-47.417554836307616,6.001307361656,-8.0674663849539,-5.59836084226777,2.6567702,18.790504,,,,,,,false,,
6083713255168372224,201.53952036691885,-47.41768991708567,0.5240230623188121,-3.788686111227242,-6.55391194609399,0.95312876,18.323118,17.92071,17.346754,0.57395554,-0.4024086,0.97636414,,false,,
6083713255168373248,201.52107298369307,-47.41731585447185,-0.07792804982134346,-2.7958426502948086,-5.989569488027296,1.0442078,17.618443,17.808023,16.910803,0.8972206,0.18958092,0.7076397,,false,5558.8945,-4.0876
6083713255168374144,201.53677677597105,-47.417090260858984,,,,,18.634113,17.829466,17.032673,0.796793,-0.80464745,1.6014404,,false,,
6083713255168374784,201.53015175627908,-47.41651725769655,0.6873136396650545,-2.7595183185516685,-6.4129248016779545,1.6201915,,,14.636456,,,,,false,,
6083713255168375296,201.53178629606356,-47.415777900953174,0.5078654381968339,-3.4387509058916357,-6.135373607748603,1.0011684,17.8386,17.882027,17.043207,0.8388195,0.043426514,0.795393,,false,5574.2354,-4.0725
6083713255168375552,201.530311206465,-47.416244637538924,,,,,18.194157,,,,,,,false,,
6083713255168376576,201.5359226800061,-47.41739943513591,,,,,18.63873,,,,,,,false,,
6083713255168377472,201.5382591554578,-47.417382585835476,0.3998407242394072,-3.486896617855864,-6.291650577504708,1.0697707,16.454416,16.823278,15.782977,1.0403013,0.36886215,0.6714392,,false,5264.942,-3.839
6083693910609083648,201.22920299666052,-47.43792837844816,0.43951825713402193,-4.248890591111089,-6.319736280306158,0.97739595,20.057966,20.419825,19.427607,0.992218,0.36185837,0.63035965,,false,,
6083511735292910336,201.99549757021256,-47.59968486229779,0.17212474829075317,-3.8038202295184242,-7.092838386247278,0.9995513,18.419518,18.77476,17.923883,0.85087585,0.35524178,0.49563408,,false,5500.3315,-1.82
6083511735292912256,201.99630425624252,-47.59904833962845,0.07331080428158276,-3.5928140462156892,-6.957717523409969,0.9969821,19.505688,19.667559,18.604353,1.0632057,0.16187096,0.90133476,,false,,
6083511735292915200,201.9930916236139,-47.5980023589563,0.2772209434399208,-3.950172558581124,-7.012054709475189,1.1850768,18.611444,,,,,,,false,,
6083511735292916608,201.98813337373758,-47.59802408259402,0.38854608412912084,-3.5133050385370455,-7.170304476243286,1.0074683,17.931484,18.251621,17.471844,0.7797775,0.32013702,0.4596405,,false,5682.669,-1.8221
6083511735292919296,201.99900706398932,-47.597044585355206,0.14815398594581897,-3.8788629825498493,-6.480401315725821,1.0026625,15.42115,15.884411,14.780915,1.1034956,0.46326065,0.64023495,,false,5588.4404,-0.5201
6083511735293675392,201.98549670162748,-47.608292792318714,-1.2753145392336296,-2.859616760212889,-7.595450126062876,0.9381591,20.381784,20.98916,19.996365,0.99279594,0.6073761,0.38541985,,false,,
6083511735293749632,201.98388287029366,-47.59987503528229,-5.937327625346878,-3.1095010264049607,-10.46376257645112,1.0848572,20.585964,20.76555,19.484474,1.2810764,0.17958641,1.10149,,false,,
6083511735293812352,201.99000343601205,-47.61070638955333,,,,,19.814856,,,,,,,false,,
6083511735293812480,201.98960183104558,-47.61076549359322,,,,,19.394943,,,,,,,false,,
6083511735294300032,201.99105505887184,-47.60695952674981,0.2221013259479005,-3.39649061876345,-7.212310386528034,0.9763534,19.009499,19.291174,18.36579,0.9253845,0.28167534,0.6437092,,false,,
6083511765346116096,202.00369220393472,-47.601620762915914,0.062222423285717386,-3.3217168765852794,-6.897380773784986,0.9562849,18.97894,19.387972,18.476715,0.9112568,0.40903282,0.50222397,,false,5239.505,-1.6878
6083511765346133504,202.00740553709758,-47.59773427587467,-0.0666714818937339,-2.675181822454839,-7.556444910520575,1.0015233,18.933523,19.404467,18.46254,0.94192696,0.47094345,0.4709835,,false,5282.104,-1.4039
6083511765346154880,202.01466635606252,-47.59353693309688,0.4885243429834554,-3.351297369455539,-7.022723525360632,0.940817,19.589207,20.008629,18.837427,1.1712017,0.41942215,0.75177956,,false,,
6083511765346156672,202.00506768144317,-47.593614660270006,0.1563271966290552,-3.4965284406482198,-6.2917088604408224,0.9281991,14.93045,15.004139,14.788242,0.2158966,0.07368851,0.1422081,,false,,
6083511765346159232,202.01839486768293,-47.5923846701614,-1.5910060654950886,-6.038886095185952,-8.606812476827589,2.4019547,19.563747,19.578228,18.544401,1.0338268,0.014480591,1.0193462,,false,,
6083693670092638336,201.25574938867607,-47.4487109174297,0.7167614214728625,-0.7809383717062894,-4.442221680363863,0.99320173,20.66599,21.299673,20.014565,1.2851086,0.63368225,0.6514263,,false,,
6083693670093259648,201.25951569886362,-47.45785302010582,,,,,20.785995,21.082743,20.497177,0.58556557,0.2967472,0.28881836,,false,,
6083693670126203136,201.24673041869147,-47.465025465220066,0.23722547011432274,-3.292735291224426,-6.473678636020246,0.99056035,17.561502,17.89085,17.098558,0.79229164,0.3293476,0.46294403,,false,5667.8887,-2.2328
6083693670126204928,201.24842996634703,-47.463399688975386,0.08033420258732393,-4.172147863303893,-1.5015491781363313,0.9838622,16.861626,17.38279,16.173992,1.2087975,0.52116394,0.6876335,,false,5161.1685,-0.3988
6083693670126206208,201.2526954075614,-47.46191700862405,0.5751893460416284,-2.5950389533464344,-2.9841053905405532,0.9709029,16.47915,16.891197,15.907893,0.983304,0.41204643,0.5712576,,false,5234.3184,-0.5437
6083693670126206592,201.24503426271835,-47.46075050926428,0.40473215662579154,-10.303068783503772,-7.549336374301754,0.9487178,18.531769,19.09857,17.828575,1.2699947,0.5668011,0.70319366,,false,4530.589,-0.5287
6083693670126209152,201.25273457786759,-47.45828441783074,0.45342380429814844,-4.336069386899563,-1.0019761297978702,1.0527089,17.241777,17.656965,16.656248,1.0007172,0.41518784,0.5855293,,false,5090.058,-0.8455
6083693670126210432,201.257119903683,-47.45620048666306,0.21107302493102653,-3.0284715519223537,-6.390888845572336,1.0177466,18.70829,19.038418,18.124361,0.9140568,0.33012772,0.58392906,,false,5414.3906,-3.3901
6083693670126210944,201.24676318419574,-47.455510843200734,-0.21000314654090596,-3.3762908152657056,-7.116581899009795,1.0654223,18.428347,18.723192,17.875818,0.84737396,0.29484558,0.5525284,,false,5357.0205,-3.0446
6083693670126211200,201.2405755162399,-47.455227460331436,1.3363639563325305,-2.4673462615036583,-4.258509779670729,1.1436186,14.971423,15.39221,14.3774605,1.0147495,0.42078686,0.59396267,,false,5194.457,-0.5404
6083693670126213120,201.24448828066255,-47.452234797029455,-4.919028628292342,-2.1820442157829123,-10.578969209763198,2.0434303,19.129215,19.183119,18.193901,0.98921776,0.05390358,0.9353142,,false,,
6083693670126214528,201.25002507156364,-47.450462878323336,0.14233679694301177,-3.2541621836067494,-6.306366260388028,0.96851456,15.4223585,15.917003,14.759475,1.1575279,0.49464417,0.66288376,,false,,
6083693670126215168,201.25480445862414,-47.450274776354874,0.017249749929832775,-3.1513018610933594,-6.602136996351444,0.9854227,18.508406,18.86529,18.026314,0.8389759,0.356884,0.4820919,,false,5549.7104,-1.8061
6083693670126215296,201.25932554598003,-47.45024986187441,0.24578943083853175,-2.961666169869121,-6.718860597797352,0.9223666,16.798641,17.226849,16.197847,1.0290012,0.4282074,0.60079384,,false,5542.528,-1.7999
6083713255168377728,201.54196080805033,-47.41742409537705,0.45802566119500776,-3.612933914782444,-6.505090548592184,0.9853614,18.232182,18.02232,17.269194,0.75312614,-0.20986176,0.9629879,,false,,
6083713255168382464,201.52595944527934,-47.41677056620212,,,,,19.397858,,,,,,,false,,
6083713255168385024,201.52612680064692,-47.415908422986874,0.7967280956020955,-0.9692410488989491,-6.3521494553879485,1.550139,16.021603,16.310148,15.350212,0.95993614,0.2885456,0.67139053,,false,6031.698,-1.4699
6083713255168385152,201.5266664783515,-47.41641658940758,,,,,18.296995,,,,,,,false,,
6083713255168385280,201.5269816039946,-47.41663819307748,0.2569776135951136,-3.3452166901165183,-6.509913840240275,0.9939124,17.848326,17.207346,16.388002,0.81934357,-0.64097977,1.4603233,,false,,
6083713255168386688,201.52292846420764,-47.41652487414403,0.13458656996625465,-3.0122855192610594,-6.09068464196385,0.9366989,17.276342,17.601933,16.643667,0.9582653,0.32559013,0.6326752,,false,5403.146,-3.6935
6083713255168388480,201.53942253307923,-47.41707380462625,0.30546189474117535,-0.8867865807407624,-10.132162765266973,1.5150123,18.56138,,,,,,,false,,
6083713255168388864,201.53905976152922,-47.41674492251498,,,,,18.641657,,,,,,,false,,
6083713255168391808,201.53992698810774,-47.41652723238558,0.2440220856663934,-3.6264365577427706,-6.39833782786881,1.2044507,18.541353,18.186403,17.954735,0.23166847,-0.35494995,0.5866184,,false,,
6083713255168394112,201.54126246291,-47.41639441084804,,,,,18.15914,17.656385,16.82823,0.8281555,-0.5027542,1.3309097,,false,,
6083713255168402432,201.53756455525544,-47.41567568264325,,,,,19.278906,,,,,,,false,,
6083713255168402560,201.5370979447557,-47.415820825414016,,,,,18.879898,18.138466,17.17029,0.9681759,-0.7414322,1.7096081,,false,,
6083713255168403584,201.52937392266819,-47.41558531437215,0.007123300352698737,-2.424815270921084,-6.733103193061098,1.0955198,17.955393,18.091888,17.243706,0.8481827,0.13649559,0.7116871,,false,5555.935,-4.0791
6083713255168406656,201.5240176423767,-47.41530797698942,,,,,19.448614,,,,,,,false,,
6083713255168410368,201.52762492069692,-47.41510885513477,-0.365041351694087,-3.050147443253543,-6.50618767506522,0.97578746,17.60381,17.739437,16.93013,0.8093071,0.13562775,0.67367935,,false,5573.091,-3.9532
6083713255168413440,201.52652941199682,-47.41493940329522,0.7177319870297589,-4.032133670415295,-5.335976625327141,1.1111186,17.847414,17.927063,17.042488,0.8845749,0.07964897,0.8049259,,false,,
6083713255168414208,201.53573542431695,-47.414690967595504,2.192475318859568,-4.183107589430057,-6.116928101689663,4.052099,16.877184,16.902603,15.92606,0.9765434,0.025419235,0.9511242,,false,,
6083511765346167040,202.0057825136426,-47.59182638432771,0.45222489428788487,-3.4618730478514967,-6.79742001603088,1.0665394,18.817728,19.140066,18.270552,0.86951447,0.3223381,0.54717636,,false,5425.474,-2.7854
6083511765346177408,202.0102023303518,-47.593901627820266,-0.046661828652561126,-4.458024588988819,-7.066977257616161,1.0021539,19.85171,20.392439,19.41966,0.9727783,0.5407295,0.4320488,,false,,
6083511765346184192,202.00185257952603,-47.589383203616165,0.08148750458882399,-3.4484807074768806,-6.659317367561414,0.96131593,18.828793,19.161924,18.344301,0.81762314,0.3331318,0.48449135,,false,5481.4165,-2.0823
6083511765346194432,202.00594356264673,-47.5871849631223,0.19363855407520614,-3.5042639895589005,-6.934486990627141,0.97920406,17.529537,17.800962,16.982716,0.81824684,0.27142525,0.5468216,,false,5653.066,-3.3227
6083511765346197376,202.01297943081335,-47.586336248989774,0.16470301794706896,-2.4556655564554757,-6.643593176086656,1.0199267,19.548784,20.03833,18.908358,1.1299725,0.48954582,0.64042664,,false,,
6083511765346203136,202.01053639812935,-47.586241342267826,0.1712069595448164,-3.2146384134589496,-6.7361130619033105,1.1734875,19.13588,19.187796,18.240547,0.94724846,0.051916122,0.89533234,,false,,
6083511765346235392,202.01493205613596,-47.579441623051764,0.2520556039073459,-3.434392734731133,-7.31433291906215,0.9319262,18.04888,18.343588,17.542625,0.80096245,0.29470825,0.5062542,,false,5680.0493,-1.9834
6083511765351767680,202.00985668292424,-47.58873620595919,-0.15641660979744887,-3.364340706528565,-7.431455011000204,1.0691986,18.568336,18.972055,18.100338,0.87171745,0.40371895,0.4679985,,false,5349.791,-1.3751
6083511765351770112,202.00989025052334,-47.58374645499101,-0.32508469003642865,-2.9198424436631756,-6.644412718251409,0.9457751,19.037561,19.425182,18.573195,0.85198784,0.38762093,0.4643669,,false,,
6083511765351779712,202.01229744443646,-47.589421995602414,0.3214604912910104,-3.0724732758253355,-6.634496548245659,1.0612193,19.100311,19.476307,18.562445,0.9138622,0.37599564,0.5378666,,false,,
6083511765351818880,202.01985395910305,-47.58689330248718,0.3436880214154623,-3.7606682434792704,-6.8844843663113,1.0323402,18.870829,19.294064,18.354378,0.9396858,0.42323494,0.5164509,,false,5222.711,-1.2435
6083511765352896000,202.01096509383356,-47.58532313928545,0.3119970633058508,-3.39595733044479,-6.67177169050557,1.099903,19.284218,19.686792,18.755283,0.931509,0.40257454,0.5289345,,false,,
6083511769639358720,202.00692669995797,-47.59957137559277,0.11849102814801514,-3.6673035239323424,-6.473674003890843,1.0305576,18.509987,18.623877,17.891426,0.7324505,0.113889694,0.6185608,,false,5740.242,-3.3933
6083511769639358848,202.0063352783216,-47.59971420253098,-0.07565606682156029,-3.887141785297943,-7.513319106282321,0.92820776,19.400856,,,,,,,false,,
6083693670126520576,201.24156258030266,-47.455232731697535,-1.2672380329081494,-3.3099766479022543,-6.694146728515847,0.98447216,19.916245,19.400682,18.218517,1.1821651,-0.51556206,1.6977272,,false,,
6083693670126521856,201.24607424292188,-47.45161410208208,0.5380118165181645,-3.597936293813347,-6.096460383946843,1.0445006,19.902931,20.633505,19.619724,1.0137806,0.73057365,0.28320694,,false,,
6083693670126578816,201.24810056670188,-47.45230196271299,0.4801692721752613,-5.0646432246320465,-7.376098798811155,1.0714209,20.70743,21.908186,20.44449,1.4636955,1.2007561,0.26293945,,false,,
6083693670126581504,201.26024093934848,-47.45164837850911,-0.8940957632366198,-3.4783678122790924,-5.650548331071896,0.9856648,20.296843,20.895092,19.817884,1.0772076,0.59824944,0.47895813,,false,,
